Year,Model,Price,Exterior_Color,Drivetrain,Fuel_Type,Engine,Mileage,Seller_Type
2022,Pilot Special Edition,"$44,600 ",Red,AWD,Gasoline,3.5L,0,Dealer
2022,Pilot Special Edition,"$40,700 ",Red,AWD,Gasoline,3.5L,12173,Dealer
2022,Passport TrailSport,"$44,948 ",Red,AWD,Gasoline,3.5L,1,Dealer
2022,Passport Elite,"$41,995 ",Red,AWD,Gasoline,3.5L,12233,Dealer
2022,Passport EX-L,"$43,230 ",Red,AWD,Gasoline,3.5L,1,Dealer
2022,Passport TrailSport,"$44,591 ",Red,AWD,Gasoline,3.5L,11,Dealer
2022,Passport TrailSport,"$45,564 ",Red,AWD,Gasoline,3.5L,5,Dealer
2022,Passport TrailSport,"$44,660 ",Red,AWD,Gasoline,3.5L,2,Dealer
2022,Passport EX-L,"$42,987 ",Red,AWD,Gasoline,3.5L,10,Dealer
2022,Passport Elite,"$41,900 ",Red,AWD,Gasoline,3.5L,6508,Dealer
2022,Ridgeline RTL-E,"$42,749 ",Red,AWD,Gasoline,3.5L,1785,Dealer
2022,Passport TrailSport,"$38,995 ",Red,AWD,Gasoline,3.5L,5613,Dealer
2022,Passport EX-L,"$44,291 ",Red,AWD,Gasoline,3.5L,16,Dealer
2022,Ridgeline RTL-E,"$41,967 ",Red,AWD,Gasoline,3.5L,5167,Dealer
2022,Pilot Special Edition,"$44,205 ",Silver,AWD,Gasoline,3.5L,2,Dealer
2022,Pilot Touring 7-Passenger,"$35,400 ",Silver,AWD,Gasoline,3.5L,8760,Dealer
2022,Pilot Sport,"$41,770 ",Silver,AWD,Gasoline,3.5L,11,Dealer
2022,Pilot Elite,"$51,000 ",Silver,AWD,Gasoline,3.5L,–,Dealer
2022,Pilot Special Edition,"$44,205 ",Silver,AWD,Gasoline,3.5L,45,Dealer
2022,Pilot TrailSport,"$46,500 ",Silver,AWD,Gasoline,3.5L,8,Dealer
2022,Pilot TrailSport,"$46,500 ",Silver,AWD,Gasoline,3.5L,7,Dealer
2022,Pilot Sport,"$41,770 ",Silver,AWD,Gasoline,3.5L,2,Dealer
2022,Pilot Special Edition,"$44,205 ",Silver,AWD,Gasoline,3.5L,4,Dealer
2022,Ridgeline RTL-E,"$40,950 ",Silver,AWD,Gasoline,3.5L,6485,Dealer
2022,Pilot TrailSport,"$42,500 ",Silver,AWD,Gasoline,3.5L,2112,Dealer
2022,Passport TrailSport,"$44,660 ",Silver,AWD,Gasoline,3.5L,3,Dealer
2022,Pilot Special Edition,"$44,600 ",Silver,AWD,Gasoline,3.5L,7,Dealer
2022,Pilot TrailSport,"$49,500 ",Silver,AWD,Gasoline,3.5L,5,Dealer
2022,Ridgeline RTL-E,"$45,498 ",Silver,AWD,Gasoline,3.5L,12,Dealer
2022,Pilot Elite,"$43,799 ",Silver,AWD,Gasoline,3.5L,4855,Dealer
2022,Pilot TrailSport,"$46,500 ",Silver,AWD,Gasoline,3.5L,–,Dealer
2022,Pilot Touring 7-Passenger,"$48,860 ",Silver,AWD,Gasoline,3.5L,2,Dealer
2022,Pilot Special Edition,"$43,305 ",Silver,AWD,Gasoline,3.5L,–,Dealer
2022,Pilot Sport,"$40,770 ",Silver,AWD,Gasoline,3.5L,12,Dealer
2022,Pilot Sport,"$41,770 ",Silver,AWD,Gasoline,3.5L,2,Dealer
2022,Pilot EX-L,"$43,605 ",Silver,AWD,Gasoline,3.5L,6,Dealer
2022,Pilot EX-L,"$43,605 ",Silver,AWD,Gasoline,3.5L,4,Dealer
2022,Pilot Special Edition,"$44,205 ",Silver,AWD,Gasoline,3.5L,2,Dealer
2022,Pilot Touring 7-Passenger,"$48,465 ",Silver,AWD,Gasoline,3.5L,–,Dealer
2022,Pilot Special Edition,"$44,205 ",Silver,AWD,Gasoline,3.5L,10,Dealer
2022,Pilot Sport,"$41,375 ",Silver,AWD,Gasoline,3.5L,3,Dealer
2022,Pilot Touring 7-Passenger,"$48,465 ",Silver,AWD,Gasoline,3.5L,–,Dealer
2022,Pilot EX-L,"$43,605 ",Silver,AWD,Gasoline,3.5L,0,Dealer
2022,Passport EX-L,"$48,205 ",Silver,AWD,Gasoline,3.5L,0,Dealer
2022,Pilot TrailSport,"$42,687 ",Silver,AWD,Gasoline,3.5L,13,Dealer
2022,Pilot Special Edition,"$44,205 ",Silver,AWD,Gasoline,3.5L,1,Dealer
2022,Pilot EX-L,"$43,605 ",Silver,AWD,Gasoline,3.5L,6,Dealer
2022,Passport TrailSport,"$43,258 ",Silver,AWD,Gasoline,3.5L,2381,Dealer
2022,Pilot Sport,"$41,375 ",Silver,AWD,Gasoline,3.5L,225,Dealer
2022,Pilot EX-L,"$42,301 ",Silver,AWD,Gasoline,3.5L,67,Dealer
2022,Pilot EX-L,"$40,841 ",Silver,AWD,Gasoline,3.5L,5,Dealer
2022,Passport TrailSport,"$44,265 ",Silver,AWD,Gasoline,3.5L,17,Dealer
2022,Ridgeline RTL-E,"$46,130 ",Silver,AWD,Gasoline,3.5L,11,Dealer
2022,Pilot EX-L,"$40,488 ",Silver,AWD,Gasoline,3.5L,11,Dealer
2022,Passport EX-L,"$41,765 ",Silver,AWD,Gasoline,3.5L,4,Dealer
2022,Pilot Sport,"$41,375 ",Silver,AWD,Gasoline,3.5L,5,Dealer
2022,Passport TrailSport,"$44,265 ",Silver,AWD,Gasoline,3.5L,5,Dealer
2022,Passport TrailSport,"$44,265 ",Silver,AWD,Gasoline,3.5L,–,Dealer
2022,Pilot Special Edition,"$44,205 ",Silver,AWD,Gasoline,3.5L,7,Dealer
2022,Passport EX-L,"$42,073 ",Silver,AWD,Gasoline,3.5L,0,Dealer
2022,Pilot Special Edition,"$41,498 ",Silver,AWD,Gasoline,3.5L,0,Dealer
2022,Pilot Special Edition,"$44,205 ",Silver,AWD,Gasoline,3.5L,5,Dealer
2022,Pilot Special Edition,"$44,205 ",Silver,AWD,Gasoline,3.5L,7,Dealer
2022,Pilot Special Edition,"$44,205 ",Silver,AWD,Gasoline,3.5L,5,Dealer
2022,Pilot Special Edition,"$44,205 ",Silver,AWD,Gasoline,3.5L,2,Dealer
2022,Pilot TrailSport,"$43,815 ",Silver,AWD,Gasoline,3.5L,6,Dealer
2022,Pilot EX-L,"$40,740 ",Silver,AWD,Gasoline,3.5L,5,Dealer
2022,Pilot Special Edition,"$42,988 ",Silver,AWD,Gasoline,3.5L,60,Dealer
2022,Pilot EX-L,"$43,693 ",Silver,AWD,Gasoline,3.5L,10,Dealer
2022,Pilot EX-L,"$39,976 ",Silver,AWD,Gasoline,3.5L,5,Dealer
2022,Passport TrailSport,"$44,265 ",Silver,AWD,Gasoline,3.5L,3,Dealer
2022,Pilot TrailSport,"$46,500 ",Silver,AWD,Gasoline,3.5L,2,Dealer
2022,Pilot Special Edition,"$44,205 ",Silver,AWD,Gasoline,3.5L,1,Dealer
2022,Passport Elite,"$47,211 ",Silver,AWD,Gasoline,3.5L,10,Dealer
2022,Pilot Special Edition,"$44,205 ",Silver,AWD,Gasoline,3.5L,3,Dealer
2022,Pilot Sport,"$41,375 ",Silver,AWD,Gasoline,3.5L,5,Dealer
2022,Passport EX-L,"$44,665 ",Silver,AWD,Gasoline,3.5L,35,Dealer
2022,Passport EX-L,"$44,665 ",Silver,AWD,Gasoline,3.5L,12,Dealer
2022,Pilot EX-L,"$39,998 ",Silver,AWD,Gasoline,3.5L,10,Dealer
2022,Pilot TrailSport,"$42,131 ",Silver,AWD,Gasoline,3.5L,16777,Dealer
2022,Pilot Sport,"$43,375 ",Silver,AWD,Gasoline,3.5L,4,Dealer
2022,Pilot TrailSport,"$41,992 ",Silver,AWD,Gasoline,3.5L,14271,Dealer
2022,Pilot Special Edition,"$44,205 ",Silver,AWD,Gasoline,3.5L,1,Dealer
2022,Passport EX-L,"$38,995 ",Silver,AWD,Gasoline,3.5L,7389,Dealer
2022,Pilot Touring 7-Passenger,"$47,170 ",Silver,AWD,Gasoline,3.5L,77,Dealer
2022,Passport TrailSport,"$37,000 ",Silver,AWD,Gasoline,3.5L,2685,Dealer
2022,Pilot Sport,"$34,999 ",Silver,AWD,Gasoline,3.5L,9144,Dealer
2022,Pilot Special Edition,"$44,205 ",Silver,AWD,Gasoline,3.5L,11,Dealer
2022,Pilot Special Edition,"$44,205 ",Silver,AWD,Gasoline,3.5L,1,Dealer
2022,Pilot Touring 7-Passenger,"$48,465 ",Silver,AWD,Gasoline,3.5L,5,Dealer
2022,Ridgeline RTL-E,"$45,665 ",Silver,AWD,Gasoline,3.5L,0,Dealer
2022,Pilot Special Edition,"$44,205 ",Silver,AWD,Gasoline,3.5L,6,Dealer
2022,Pilot EX-L,"$43,605 ",Silver,AWD,Gasoline,3.5L,2,Dealer
2022,Pilot EX-L,"$43,605 ",Silver,AWD,Gasoline,3.5L,100,Dealer
2022,Pilot Special Edition,"$44,205 ",Silver,AWD,Gasoline,3.5L,10,Dealer
2022,Pilot EX-L,"$40,937 ",Silver,AWD,Gasoline,3.5L,5,Dealer
2022,Ridgeline RTL-E,"$41,998 ",Silver,AWD,Gasoline,3.5L,13344,Dealer
2022,Ridgeline RTL,"$42,810 ",Silver,AWD,Gasoline,3.5L,23,Dealer
2022,Ridgeline RTL-E,"$45,760 ",Silver,AWD,Gasoline,3.5L,23,Dealer
2022,Ridgeline RTL-E,"$45,760 ",Silver,AWD,Gasoline,3.5L,23,Dealer
2022,Ridgeline RTL-E,"$51,390 ",Silver,AWD,Gasoline,3.5L,8,Dealer
2022,Pilot EX-L,"$44,000 ",Silver,AWD,Gasoline,3.5L,2,Dealer
2022,Pilot Special Edition,"$44,600 ",Silver,AWD,Gasoline,3.5L,–,Dealer
2022,Pilot Sport,"$41,770 ",Silver,AWD,Gasoline,3.5L,3,Dealer
2022,Pilot TrailSport,"$46,500 ",Silver,AWD,Gasoline,3.5L,14,Dealer
2022,Pilot Sport,"$39,275 ",Silver,AWD,Gasoline,3.5L,1,Dealer
2022,Pilot EX-L,"$44,000 ",Silver,AWD,Gasoline,3.5L,10,Dealer
2022,Pilot TrailSport,"$46,500 ",Silver,AWD,Gasoline,3.5L,10,Dealer
2022,Passport EX-L,"$42,160 ",Silver,AWD,Gasoline,3.5L,–,Dealer
2022,Pilot Special Edition,"$44,205 ",Silver,AWD,Gasoline,3.5L,–,Dealer
2022,Passport TrailSport,"$44,881 ",Silver,AWD,Gasoline,3.5L,–,Dealer
2022,Pilot Sport,"$41,375 ",Silver,AWD,Gasoline,3.5L,–,Dealer
2022,Passport TrailSport,"$44,265 ",Silver,AWD,Gasoline,3.5L,10,Dealer
2022,Pilot Touring 7-Passenger,"$48,465 ",Silver,AWD,Gasoline,3.5L,–,Dealer
2022,Pilot TrailSport,"$46,500 ",Silver,AWD,Gasoline,3.5L,5,Dealer
2022,Pilot TrailSport,"$46,420 ",Silver,AWD,Gasoline,3.5L,5,Dealer
2022,Pilot TrailSport,"$46,500 ",Silver,AWD,Gasoline,3.5L,8,Dealer
2022,Passport TrailSport,"$47,848 ",Silver,AWD,Gasoline,3.5L,32,Dealer
2022,Pilot Special Edition,"$44,100 ",Silver,AWD,Gasoline,3.5L,5,Dealer
2022,Pilot Sport,"$39,780 ",Silver,AWD,Gasoline,3.5L,5,Dealer
2022,Pilot TrailSport,"$48,343 ",Silver,AWD,Gasoline,3.5L,10,Dealer
2022,Pilot Special Edition,"$44,600 ",Silver,AWD,Gasoline,3.5L,2,Dealer
2022,Pilot Black Edition,"$53,560 ",Silver,AWD,Gasoline,3.5L,14,Dealer
2022,Pilot TrailSport,"$46,500 ",Silver,AWD,Gasoline,3.5L,14,Dealer
2022,Passport EX-L,"$41,153 ",Silver,AWD,Gasoline,3.5L,2750,Dealer
2022,Passport TrailSport,"$44,660 ",Silver,AWD,Gasoline,3.5L,12,Dealer
2022,Pilot Sport,"$40,770 ",Silver,AWD,Gasoline,3.5L,7,Dealer
2022,Pilot Special Edition,"$43,687 ",Silver,AWD,Gasoline,3.5L,3,Dealer
2022,Pilot TrailSport,"$42,435 ",Silver,AWD,Gasoline,3.5L,4,Dealer
2022,Pilot Sport,"$41,770 ",Silver,AWD,Gasoline,3.5L,5,Dealer
2022,Passport TrailSport,"$45,276 ",Silver,AWD,Gasoline,3.5L,35,Dealer
2022,Passport EX-L,"$38,505 ",Silver,AWD,Gasoline,3.5L,2812,Dealer
2022,Pilot Sport,"$40,270 ",Silver,AWD,Gasoline,3.5L,–,Dealer
2022,Pilot Black Edition,"$51,560 ",Silver,AWD,Gasoline,3.5L,5,Dealer
2022,Pilot Sport,"$41,770 ",Silver,AWD,Gasoline,3.5L,2,Dealer
2022,Pilot TrailSport,"$46,500 ",Silver,AWD,Gasoline,3.5L,0,Dealer
2022,Pilot Sport,"$41,770 ",Silver,AWD,Gasoline,3.5L,5,Dealer
2022,Passport EX-L,"$42,160 ",Silver,AWD,Gasoline,3.5L,6,Dealer
2022,Ridgeline Black Edition,"$47,260 ",Silver,AWD,Gasoline,3.5L,12,Dealer
2022,Pilot TrailSport,"$46,500 ",Silver,AWD,Gasoline,3.5L,4,Dealer
2022,Pilot TrailSport,"$42,780 ",Silver,AWD,Gasoline,3.5L,10,Dealer
2022,Passport Elite,"$47,620 ",Silver,AWD,Gasoline,3.5L,1,Dealer
2022,Pilot Sport,"$41,770 ",Silver,AWD,Gasoline,3.5L,5,Dealer
2022,Pilot Sport,"$43,770 ",Silver,AWD,Gasoline,3.5L,4,Dealer
2022,Pilot Black Edition,"$53,560 ",Silver,AWD,Gasoline,3.5L,2,Dealer
2022,Pilot TrailSport,"$46,500 ",Silver,AWD,Gasoline,3.5L,2,Dealer
2022,Pilot Sport,"$41,375 ",Silver,AWD,Gasoline,3.5L,5,Dealer
2022,Pilot TrailSport,"$46,500 ",Silver,AWD,Gasoline,3.5L,5,Dealer
2022,Pilot TrailSport,"$46,500 ",Silver,AWD,Gasoline,3.5L,5,Dealer
2022,Passport TrailSport,"$44,660 ",Silver,AWD,Gasoline,3.5L,1,Dealer
2022,Pilot TrailSport,"$46,500 ",Silver,AWD,Gasoline,3.5L,2,Dealer
2022,Pilot Sport,"$41,770 ",Silver,AWD,Gasoline,3.5L,5,Dealer
2022,Pilot Black Edition,"$51,560 ",Silver,AWD,Gasoline,3.5L,5,Dealer
2022,Pilot TrailSport,"$46,500 ",Silver,AWD,Gasoline,3.5L,3,Dealer
2022,Pilot Sport,"$40,770 ",Silver,AWD,Gasoline,3.5L,13,Dealer
2022,Pilot TrailSport,"$46,719 ",Silver,AWD,Gasoline,3.5L,5,Dealer
2022,Pilot Special Edition,"$44,600 ",Silver,AWD,Gasoline,3.5L,6,Dealer
2022,Pilot TrailSport,"$46,500 ",Silver,AWD,Gasoline,3.5L,3,Dealer
2022,Pilot Sport,"$41,770 ",Silver,AWD,Gasoline,3.5L,10,Dealer
2022,Passport EX-L,"$42,448 ",Silver,AWD,Gasoline,3.5L,8,Dealer
2022,Pilot Sport,"$38,276 ",Silver,AWD,Gasoline,3.5L,11,Dealer
2022,Pilot TrailSport,"$46,500 ",Silver,AWD,Gasoline,3.5L,3,Dealer
2022,Ridgeline Black Edition,"$47,260 ",Silver,AWD,Gasoline,3.5L,10,Dealer
2022,Pilot Sport,"$40,770 ",Silver,AWD,Gasoline,3.5L,3,Dealer
2022,Pilot TrailSport,"$46,500 ",Silver,AWD,Gasoline,3.5L,3,Dealer
2022,Pilot Sport,"$44,970 ",Silver,AWD,Gasoline,3.5L,10,Dealer
2022,Pilot TrailSport,"$46,500 ",Silver,AWD,Gasoline,3.5L,7,Dealer
2022,Pilot Sport,"$39,770 ",Silver,AWD,Gasoline,3.5L,12,Dealer
2022,Pilot TrailSport,"$46,500 ",Silver,AWD,Gasoline,3.5L,3,Dealer
2022,Pilot Sport,"$41,770 ",Silver,AWD,Gasoline,3.5L,2,Dealer
2022,Pilot Sport,"$41,770 ",Silver,AWD,Gasoline,3.5L,15,Dealer
2022,Pilot Special Edition,"$42,067 ",Silver,AWD,Gasoline,3.5L,0,Dealer
2022,Ridgeline RTL-E,"$48,060 ",Silver,AWD,Gasoline,3.5L,5,Dealer
2022,Pilot TrailSport,"$47,038 ",Silver,AWD,Gasoline,3.5L,11,Dealer
2022,Pilot Sport,"$41,770 ",Silver,AWD,Gasoline,3.5L,6,Dealer
2022,Pilot Black Edition,"$53,560 ",Silver,AWD,Gasoline,3.5L,2,Dealer
2022,Passport TrailSport,"$44,496 ",Silver,AWD,Gasoline,3.5L,45,Dealer
2022,Pilot Sport,"$41,770 ",Silver,AWD,Gasoline,3.5L,6,Dealer
2022,Pilot TrailSport,"$45,600 ",Silver,AWD,Gasoline,3.5L,6,Dealer
2022,Pilot TrailSport,"$46,500 ",Silver,AWD,Gasoline,3.5L,6,Dealer
2022,Pilot Black Edition,"$51,998 ",Silver,AWD,Gasoline,3.5L,3,Dealer
2022,Pilot Touring 7-Passenger,"$48,860 ",Silver,AWD,Gasoline,3.5L,0,Dealer
2022,Pilot Sport,"$41,770 ",Silver,AWD,Gasoline,3.5L,2,Dealer
2022,Pilot Sport,"$39,770 ",Silver,AWD,Gasoline,3.5L,5,Dealer
2022,Pilot Special Edition,"$42,900 ",Silver,AWD,Gasoline,3.5L,10,Dealer
2022,Passport TrailSport,"$51,100 ",Silver,AWD,Gasoline,3.5L,0,Dealer
2022,Pilot Special Edition,"$44,600 ",Silver,AWD,Gasoline,3.5L,6,Dealer
2022,Pilot Sport,"$38,276 ",Silver,AWD,Gasoline,3.5L,5,Dealer
2022,Pilot Special Edition,"$44,600 ",Silver,AWD,Gasoline,3.5L,1,Dealer
2022,Passport Elite,"$42,592 ",Silver,AWD,Gasoline,3.5L,16275,Dealer
2022,Pilot Sport,"$41,770 ",Silver,AWD,Gasoline,3.5L,5,Dealer
2022,Pilot Sport,"$41,770 ",Silver,AWD,Gasoline,3.5L,7,Dealer
2022,Passport TrailSport,"$39,900 ",Silver,AWD,Gasoline,3.5L,16772,Dealer
2022,Passport EX-L,"$49,991 ",Silver,AWD,Gasoline,3.5L,0,Dealer
2022,Pilot Elite,"$51,490 ",Silver,AWD,Gasoline,3.5L,0,Dealer
2022,Pilot Sport,"$41,770 ",Silver,AWD,Gasoline,3.5L,0,Dealer
2022,Pilot Special Edition,"$42,461 ",Silver,AWD,Gasoline,3.5L,5,Dealer
2022,Pilot TrailSport,"$46,500 ",Silver,AWD,Gasoline,3.5L,11,Dealer
2022,Ridgeline Black Edition,"$47,260 ",Silver,AWD,Gasoline,3.5L,8449,Dealer
2022,Ridgeline Black Edition,"$50,060 ",Silver,AWD,Gasoline,3.5L,5,Dealer
2022,Pilot Sport,"$41,770 ",Silver,AWD,Gasoline,3.5L,3,Dealer
2022,Pilot TrailSport,"$45,930 ",Silver,AWD,Gasoline,3.5L,5745,Dealer
2022,Passport TrailSport,"$47,060 ",Silver,AWD,Gasoline,3.5L,5,Dealer
2022,Pilot TrailSport,"$44,374 ",Silver,AWD,Gasoline,3.5L,5,Dealer
2022,Pilot TrailSport,"$46,500 ",Silver,AWD,Gasoline,3.5L,3995,Dealer
2022,Passport TrailSport,"$41,991 ",Silver,AWD,Gasoline,3.5L,9281,Dealer
2022,Passport Elite,"$44,455 ",Silver,AWD,Gasoline,3.5L,0,Dealer
2022,Pilot Special Edition,"$43,034 ",Silver,AWD,Gasoline,3.5L,5,Dealer
2022,Ridgeline RTL-E,"$45,760 ",Silver,AWD,Gasoline,3.5L,12,Dealer
2022,Pilot TrailSport,"$43,501 ",Silver,AWD,Gasoline,3.5L,3,Dealer
2022,Pilot TrailSport,"$44,990 ",Silver,AWD,Gasoline,3.5L,5,Dealer
2022,Pilot Special Edition,"$44,600 ",Silver,AWD,Gasoline,3.5L,2857,Dealer
2022,Pilot TrailSport,"$46,500 ",Silver,AWD,Gasoline,3.5L,–,Dealer
2022,Passport Elite,"$45,911 ",Silver,AWD,Gasoline,3.5L,10,Dealer
2022,Pilot TrailSport,"$46,500 ",Silver,AWD,Gasoline,3.5L,2,Dealer
2022,Passport Elite,"$47,620 ",Silver,AWD,Gasoline,3.5L,1,Dealer
2022,Pilot TrailSport,"$45,790 ",Silver,AWD,Gasoline,3.5L,5,Dealer
2022,Pilot TrailSport,"$46,500 ",Silver,AWD,Gasoline,3.5L,7,Dealer
2022,Pilot Special Edition,"$44,600 ",Silver,AWD,Gasoline,3.5L,6,Dealer
2022,Pilot EX-L,"$38,677 ",Silver,AWD,Gasoline,3.5L,15599,Dealer
2022,Pilot Black Edition,"$53,165 ",White,AWD,Gasoline,3.5L,6,Dealer
2022,Pilot TrailSport,"$46,105 ",White,AWD,Gasoline,3.5L,4,Dealer
2022,Pilot Black Edition,"$53,165 ",White,AWD,Gasoline,3.5L,4,Dealer
2022,Passport TrailSport,"$47,265 ",White,AWD,Gasoline,3.5L,22,Dealer
2022,Pilot Sport,"$40,270 ",White,AWD,Gasoline,3.5L,4,Dealer
2022,Pilot Sport,"$40,270 ",White,AWD,Gasoline,3.5L,4,Dealer
2022,Pilot Touring 7-Passenger,"$48,860 ",White,AWD,Gasoline,3.5L,13,Dealer
2022,Pilot TrailSport,"$46,500 ",White,AWD,Gasoline,3.5L,7,Dealer
2022,Pilot Sport,"$41,770 ",White,AWD,Gasoline,3.5L,–,Dealer
2022,Pilot Sport,"$41,770 ",White,AWD,Gasoline,3.5L,8,Dealer
2022,Pilot Sport,"$41,770 ",White,AWD,Gasoline,3.5L,10,Dealer
2022,Pilot Special Edition,"$44,600 ",White,AWD,Gasoline,3.5L,7,Dealer
2022,Pilot Special Edition,"$44,600 ",White,AWD,Gasoline,3.5L,8,Dealer
2022,Pilot TrailSport,"$46,500 ",White,AWD,Gasoline,3.5L,–,Dealer
2022,Pilot Sport,"$41,770 ",White,AWD,Gasoline,3.5L,12,Dealer
2022,Pilot Sport,"$41,770 ",White,AWD,Gasoline,3.5L,0,Dealer
2022,Pilot TrailSport,"$46,500 ",White,AWD,Gasoline,3.5L,6,Dealer
2022,Ridgeline RTL-E,"$43,190 ",White,AWD,Gasoline,3.5L,10,Dealer
2022,Passport Elite,"$47,620 ",White,AWD,Gasoline,3.5L,10,Dealer
2022,Passport Elite,"$47,050 ",White,AWD,Gasoline,3.5L,–,Dealer
2022,Pilot TrailSport,"$46,719 ",White,AWD,Gasoline,3.5L,6,Dealer
2022,Pilot TrailSport,"$46,500 ",White,AWD,Gasoline,3.5L,16,Dealer
2022,Pilot Sport,"$41,770 ",White,AWD,Gasoline,3.5L,5,Dealer
2022,Pilot Sport,"$40,770 ",White,AWD,Gasoline,3.5L,2,Dealer
2022,Ridgeline RTL-E,"$45,760 ",White,AWD,Gasoline,3.5L,23,Dealer
2022,Pilot Sport,"$39,950 ",White,AWD,Gasoline,3.5L,15,Dealer
2022,Pilot Special Edition,"$44,600 ",White,AWD,Gasoline,3.5L,5,Dealer
2022,Pilot Special Edition,"$43,600 ",White,AWD,Gasoline,3.5L,5,Dealer
2022,Passport EX-L,"$48,600 ",White,AWD,Gasoline,3.5L,0,Dealer
2022,Pilot Sport,"$41,770 ",White,AWD,Gasoline,3.5L,1,Dealer
2022,Passport TrailSport,"$44,660 ",White,AWD,Gasoline,3.5L,10,Dealer
2022,Pilot TrailSport,"$42,780 ",White,AWD,Gasoline,3.5L,15,Dealer
2022,Pilot EX-L,"$44,000 ",White,AWD,Gasoline,3.5L,1,Dealer
2022,Pilot EX-L,"$44,000 ",White,AWD,Gasoline,3.5L,1,Dealer
2022,Pilot Sport,"$39,406 ",White,AWD,Gasoline,3.5L,12,Dealer
2022,Pilot Special Edition,"$41,765 ",White,AWD,Gasoline,3.5L,–,Dealer
2022,Pilot Touring 7-Passenger,"$48,860 ",White,AWD,Gasoline,3.5L,10,Dealer
2022,Pilot Black Edition,"$53,560 ",White,AWD,Gasoline,3.5L,5,Dealer
2022,Pilot Sport,"$41,770 ",White,AWD,Gasoline,3.5L,2,Dealer
2022,Ridgeline Black Edition,"$47,260 ",White,AWD,Gasoline,3.5L,7435,Dealer
2022,Pilot Special Edition,"$44,600 ",White,AWD,Gasoline,3.5L,6,Dealer
2022,Pilot TrailSport,"$46,500 ",White,AWD,Gasoline,3.5L,11,Dealer
2022,Pilot Sport,"$40,770 ",White,AWD,Gasoline,3.5L,2,Dealer
2022,Pilot TrailSport,"$46,500 ",White,AWD,Gasoline,3.5L,2,Dealer
2022,Pilot TrailSport,"$46,500 ",White,AWD,Gasoline,3.5L,11,Dealer
2022,Pilot EX-L,"$43,000 ",White,AWD,Gasoline,3.5L,12,Dealer
2022,Pilot Sport,"$41,770 ",White,AWD,Gasoline,3.5L,21,Dealer
2022,Pilot Black Edition,"$50,500 ",White,AWD,Gasoline,3.5L,–,Dealer
2022,Pilot TrailSport,"$46,500 ",White,AWD,Gasoline,3.5L,3,Dealer
2022,Pilot Touring 7-Passenger,"$48,860 ",White,AWD,Gasoline,3.5L,10,Dealer
2022,Pilot Special Edition,"$44,600 ",White,AWD,Gasoline,3.5L,10,Dealer
2022,Pilot Sport,"$41,770 ",White,AWD,Gasoline,3.5L,11,Dealer
2022,Pilot EX-L,"$43,000 ",White,AWD,Gasoline,3.5L,5,Dealer
2022,Pilot Sport,"$39,406 ",White,AWD,Gasoline,3.5L,12,Dealer
2022,Pilot TrailSport,"$44,183 ",White,AWD,Gasoline,3.5L,6,Dealer
2022,Pilot EX-L,"$44,000 ",White,AWD,Gasoline,3.5L,1,Dealer
2022,Pilot TrailSport,"$46,500 ",White,AWD,Gasoline,3.5L,1,Dealer
2022,Pilot Sport,"$40,770 ",White,AWD,Gasoline,3.5L,5,Dealer
2022,Pilot EX-L,"$41,566 ",White,AWD,Gasoline,3.5L,85,Dealer
2022,Pilot Special Edition,"$42,988 ",White,AWD,Gasoline,3.5L,72,Dealer
2022,Ridgeline Black Edition,"$41,000 ",White,AWD,Gasoline,3.5L,12099,Dealer
2022,Pilot EX-L,"$44,000 ",White,AWD,Gasoline,3.5L,5,Dealer
2022,Pilot Sport,"$41,770 ",White,AWD,Gasoline,3.5L,407,Dealer
2022,Pilot TrailSport,"$44,674 ",White,AWD,Gasoline,3.5L,5,Dealer
2022,Pilot Sport,"$41,770 ",White,AWD,Gasoline,3.5L,3,Dealer
2022,Pilot Special Edition,"$42,667 ",White,AWD,Gasoline,3.5L,3,Dealer
2022,Pilot Sport,"$41,770 ",White,AWD,Gasoline,3.5L,3,Dealer
2022,Ridgeline RTL-E,"$41,397 ",White,AWD,Gasoline,3.5L,10413,Dealer
2022,Pilot Special Edition,"$45,138 ",White,AWD,Gasoline,3.5L,6,Dealer
2022,Pilot TrailSport,"$44,183 ",White,AWD,Gasoline,3.5L,6,Dealer
2022,Pilot TrailSport,"$45,500 ",White,AWD,Gasoline,3.5L,7,Dealer
2022,Pilot Touring 7-Passenger,"$47,860 ",White,AWD,Gasoline,3.5L,5,Dealer
2022,Pilot Sport,"$41,770 ",White,AWD,Gasoline,3.5L,3,Dealer
2022,Pilot TrailSport,"$46,500 ",White,AWD,Gasoline,3.5L,19,Dealer
2022,Ridgeline Black Edition,"$49,260 ",White,AWD,Gasoline,3.5L,8702,Dealer
2022,Ridgeline RTL-E,"$45,760 ",White,AWD,Gasoline,3.5L,12,Dealer
2022,Pilot Sport,"$40,770 ",White,AWD,Gasoline,3.5L,5,Dealer
2022,Pilot EX-L,"$44,538 ",White,AWD,Gasoline,3.5L,0,Dealer
2022,Pilot Sport,"$41,770 ",White,AWD,Gasoline,3.5L,–,Dealer
2022,Passport TrailSport,"$44,660 ",White,AWD,Gasoline,3.5L,5,Dealer
2022,Pilot Black Edition,"$51,845 ",White,AWD,Gasoline,3.5L,11,Dealer
2022,Pilot Sport,"$39,589 ",White,AWD,Gasoline,3.5L,–,Dealer
2022,Pilot EX-L,"$40,499 ",White,AWD,Gasoline,3.5L,11,Dealer
